word	frq	num_letters	
sugar	5.497051	5	
suite	11.180003	5	
suiza	10.118637	5	
suizo	2.877143	5	
suman	1.141346	5	
sumar	1.469915	5	
sumas	1.770383	5	
sumen	0.140507	5	
sumió	0.229134	5	
sumos	0.194548	5	
sunny	3.257592	5	
super	15.855630	5	
supon	0.209679	5	
supón	3.318118	5	
surca	0.231295	5	
surco	0.306953	5	
surge	5.097147	5	
surja	0.946798	5	
surta	0.123213	5	
surte	0.417197	5	
susan	33.166045	5	
sushi	5.430040	5	
susto	12.522381	5	
sutil	6.647043	5	
suyas	9.333962	5	
suyos	17.712479	5	
sveta	0.447460	5	
sweet	3.880144	5	
swing	2.587483	5	
símil	0.131860	5	
sónar	0.432328	5	
súper	22.217337	5	
tabes	0.315599	5	
tabla	12.881214	5	
table	0.648492	5	
tabor	0.164285	5	
tacha	0.609583	5	
tache	0.220487	5	
tacho	0.702533	5	
taché	0.112405	5	
tachó	0.153476	5	
tacos	4.818296	5	
tacto	4.835589	5	
tacón	1.776868	5	
tadeo	0.149153	5	
tahoe	1.249428	5	
tahúr	0.216164	5	
taiga	0.319923	5	
tajos	0.207517	5	
talan	0.146992	5	
talar	0.512309	5	
talas	0.112405	5	
talco	1.820101	5	
tales	10.987617	5	
talia	0.624714	5	
talio	0.177254	5	
talla	10.624461	5	
talle	1.351025	5	
tallo	1.361833	5	
tally	0.648492	5	
tallé	0.168608	5	
talló	0.216164	5	
talma	0.149153	5	
talon	1.121891	5	
talos	0.222649	5	
talán	0.207517	5	
talón	2.529119	5	
tamal	0.103759	5	
tambo	0.172931	5	
tamil	0.231295	5	
tamiz	0.162123	5	
tammy	4.736154	5	
tamos	0.172931	5	
tampa	1.562866	5	
tanda	0.797645	5	
tanga	1.817939	5	
tango	6.458981	5	
tania	2.062205	5	
tanja	0.345862	5	
tanta	56.829519	5	
tante	0.179416	5	
tanto	465.035803	5	
tanya	5.624588	5	
tapan	0.339378	5	
tapar	2.771223	5	
tapas	2.652332	5	
tapen	0.354509	5	
tapes	0.380449	5	
tapia	1.258075	5	
tapir	0.175093	5	
tapiz	0.996516	5	
tapón	1.802808	5	
taras	0.425843	5	
tarda	8.467144	5	
tarde	454.037378	5	
tardo	2.501018	5	
tardé	2.766899	5	
tardó	3.542928	5	
tarea	34.564626	5	
tarik	0.170770	5	
tarot	1.370480	5	
tarro	2.933346	5	
tarso	0.155638	5	
tarta	14.854791	5	
tasar	0.188063	5	
tasas	1.506663	5	
tatas	0.190224	5	
tatum	1.740120	5	
tatuó	0.209679	5	
tauro	0.512309	5	
taxis	4.850720	5	
tazas	4.353543	5	
tazón	4.351382	5	
tease	0.237780	5	
tebas	0.631199	5	
tebeo	0.166446	5	
teche	0.110244	5	
techo	40.941464	5	
tecla	1.217003	5	
tecno	0.287498	5	
teddy	19.093767	5	
tedio	0.417197	5	
tejas	3.136540	5	
tejen	0.175093	5	
tejer	1.668786	5	
tejes	0.121052	5	
tejió	0.315599	5	
tejos	0.520955	5	
tejía	0.103759	5	
tejón	1.134861	5	
telar	0.415035	5	
telas	2.129216	5	
teles	0.354509	5	
telex	0.224811	5	
tells	0.218326	5	
telma	0.118890	5	
telmo	0.482046	5	
telón	3.549413	5	
teman	2.479401	5	
temas	19.967070	5	
temed	0.127537	5	
temen	7.630590	5	
temer	13.998781	5	
temes	10.494763	5	
temió	0.438813	5	
temor	14.078762	5	
tempo	2.511826	5	
temía	13.479988	5	
tenaz	1.327247	5	
tendí	0.447460	5	
tened	4.288694	5	
tener	619.746548	5	
tenes	4.107116	5	
tenga	179.413969	5	
tengo	2272.380953	5	
tenia	48.496396	5	
tenis	11.847950	5	
tenla	0.797645	5	
tenle	0.218326	5	
tenlo	3.341896	5	
tenme	1.785515	5	
tenor	1.612584	5	
tensa	4.746962	5	
tense	0.108082	5	
tenso	6.059077	5	
tente	0.317761	5	
tentó	0.237780	5	
tenue	1.124053	5	
tenía	609.831105	5	
terca	1.975739	5	
terco	3.810972	5	
termo	1.098113	5	
terno	0.131860	5	
terra	1.623392	5	
terry	24.588656	5	
tersa	0.205356	5	
teseo	0.373964	5	
tesis	4.697244	5	
tesla	1.400743	5	
testa	0.218326	5	
teste	0.105920	5	
tests	1.977901	5	
tesón	0.168608	5	
tetas	25.170138	5	
tetra	0.177254	5	
tetro	0.237780	5	
texas	26.296352	5	
texto	12.565614	5	
teñir	0.382610	5	
thais	0.123213	5	
thank	4.040105	5	
theda	0.112405	5	
these	3.095469	5	
theta	0.838716	5	
think	8.856240	5	
three	3.009003	5	
thule	0.255074	5	
tiana	0.667947	5	
tiara	0.979223	5	
tibet	1.054880	5	
tibia	3.514827	5	
tibio	2.552897	5	
ticos	0.285336	5	
tiene	1939.421363	5	
tiesa	0.667947	5	
tieso	1.830909	5	
tieta	0.296145	5	
tifus	1.320762	5	
tifón	1.320762	5	
tiger	2.591807	5	
tigre	17.038048	5	
tilda	0.255074	5	
tilde	0.252912	5	
tilly	0.596613	5	
tilín	0.341539	5	
timar	0.544733	5	
timas	0.123213	5	
timba	0.177254	5	
timer	0.159961	5	
times	12.980649	5	
timmy	5.784549	5	
timor	0.319923	5	
timos	0.348024	5	
timón	7.738672	5	
tinas	0.265882	5	
tinta	9.431236	5	
tinte	1.448299	5	
tinto	4.197905	5	
tipas	0.611744	5	
tipos	97.781791	5	
tirad	2.382127	5	
tiran	4.435686	5	
tirar	30.265123	5	
tiras	8.942705	5	
tiren	7.494406	5	
tires	4.565384	5	
tirol	0.129698	5	
tiros	12.351612	5	
tirón	2.436168	5	
tisis	0.123213	5	
titan	0.531763	5	
titán	2.235136	5	
tizas	0.309115	5	
tiñen	0.216164	5	
tiñes	0.183739	5	
tobia	0.105920	5	
tocad	0.812777	5	
tocan	7.276081	5	
tocar	69.062240	5	
tocas	12.803394	5	
tocón	0.371802	5	
todas	533.095042	5	
todos	1664.222958	5	
togas	0.497177	5	
tokio	12.271631	5	
tokyo	3.093307	5	
toldo	0.642007	5	
tolva	0.127537	5	
tomad	3.514827	5	
toman	16.335514	5	
tomar	238.701273	5	
tomas	41.038738	5	
tomen	27.807339	5	
tomes	18.255051	5	
tommy	55.945408	5	
tomos	0.436651	5	
tomás	3.594808	5	
tonel	0.633361	5	
tones	0.136183	5	
tonga	0.304791	5	
tongo	0.319923	5	
tonia	0.123213	5	
tonic	0.871141	5	
tonny	0.486369	5	
tonos	2.291339	5	
tonta	40.932817	5	
tonto	115.377542	5	
tonya	2.423199	5	
topan	0.172931	5	
topar	0.261558	5	
topas	0.358832	5	
topes	0.360994	5	
topos	0.916535	5	
toque	41.829898	5	
toqué	8.493084	5	
torcí	0.979223	5	
tordo	0.162123	5	
toreo	0.103759	5	
torgo	0.134022	5	
torio	0.140507	5	
torna	1.547734	5	
torne	0.216164	5	
torno	5.257109	5	
tornó	0.760897	5	
toros	3.826103	5	
torpe	10.012717	5	
torre	34.849962	5	
torri	0.108082	5	
torso	2.371319	5	
torta	8.774097	5	
tosas	0.101597	5	
tosca	1.201872	5	
tosco	0.788999	5	
toser	1.634200	5	
toses	0.222649	5	
tosió	0.194548	5	
tosía	0.155638	5	
total	49.927402	5	
tours	0.529602	5	
traba	1.779030	5	
trabe	0.170770	5	
trabo	0.175093	5	
trabé	0.103759	5	
trabó	0.938152	5	
trace	1.645008	5	
tracy	16.149613	5	
tracé	0.157800	5	
trade	1.951961	5	
traed	3.897437	5	
traen	12.969841	5	
traer	61.146314	5	
traes	24.586495	5	
traga	3.839073	5	
trago	64.438492	5	
tragó	3.471594	5	
trail	0.451783	5	
traje	113.380186	5	
trajo	46.648194	5	
trama	4.759932	5	
trame	0.116729	5	
tramo	1.943314	5	
tramó	0.181578	5	
trans	0.912212	5	
trapo	4.465949	5	
trapp	0.672270	5	
trata	197.232369	5	
trate	19.610399	5	
trato	145.690221	5	
traté	25.051247	5	
trató	26.320130	5	
traza	0.752251	5	
trazo	0.583643	5	
trazó	0.281013	5	
traía	7.576549	5	
trece	8.618459	5	
trejo	0.114567	5	
trena	0.440975	5	
trepa	1.195387	5	
trepe	0.205356	5	
trepo	0.155638	5	
trepé	0.255074	5	
trepó	0.516632	5	
treta	1.582321	5	
trial	0.220487	5	
tribu	17.221787	5	
trigo	6.100148	5	
trina	1.789838	5	
trini	0.270205	5	
trino	0.110244	5	
tripa	2.328086	5	
tripi	0.101597	5	
troje	0.123213	5	
trola	0.239942	5	
troll	1.930345	5	
trona	0.110244	5	
trono	15.650275	5	
tronó	0.159961	5	
tropa	6.013683	5	
trota	0.237780	5	
trote	0.940313	5	
troya	4.666981	5	
trozo	18.036725	5	
truco	36.959723	5	
trudy	3.858528	5	
trufa	0.646330	5	
trust	1.487208	5	
tríos	0.445298	5	
tubal	0.358832	5	
tubos	7.397133	5	
tudor	0.948960	5	
tuera	0.131860	5	
tulio	0.499339	5	
tulsa	1.779030	5	
tumba	37.487163	5	
tumbe	0.389095	5	
tumbo	0.523117	5	
tumbé	0.380449	5	
tumbó	0.830070	5	
tumor	11.672857	5	
tunda	0.581481	5	
tunes	0.216164	5	
tupac	0.987870	5	
turba	1.411551	5	
turbo	1.750929	5	
turca	1.342379	5	
turco	5.685114	5	
turno	49.903624	5	
turín	1.733635	5	
tutea	0.125375	5	
tutee	0.116729	5	
tuteo	0.108082	5	
tutor	5.555415	5	
tutsi	0.959768	5	
tutti	0.685240	5	
tutto	0.687402	5	
tuyas	12.018719	5	
tuyos	18.819239	5	
twain	1.683918	5	
tweed	1.046234	5	
twist	2.622069	5	
tyson	3.080337	5	
télex	0.293983	5	
tíber	0.244265	5	
tíbet	1.439652	5	
tóner	0.164285	5	
tórax	1.954123	5	
tótem	0.955445	5	
túnel	22.057376	5	
túnez	0.942475	5	
ubica	1.009486	5	
ubico	0.304791	5	
ubicó	0.335054	5	
ubres	0.304791	5	
ujier	0.265882	5	
ultra	2.265399	5	
under	1.193225	5	
unges	0.112405	5	
unida	5.890469	5	
unido	12.507250	5	
union	4.621587	5	
unirá	2.786354	5	
uniré	1.545573	5	
unión	21.045728	5	
untar	0.542572	5	
untas	0.134022	5	
unáis	0.121052	5	
unían	0.224811	5	
uníos	1.372641	5	
urano	0.719826	5	
urban	0.229134	5	
urdir	0.125375	5	
urgía	0.142668	5	
uriel	0.293983	5	
urnas	0.985708	5	
ursus	0.348024	5	
urzúa	0.233457	5	
usaba	12.582907	5	
usada	6.757287	5	
usado	27.193433	5	
usara	2.980902	5	
usare	0.594451	5	
usará	4.113601	5	
usaré	8.871371	5	
usase	0.216164	5	
usted	1309.316235	5	
usual	4.909085	5	
usura	0.322084	5	
usáis	0.389095	5	
uséis	0.179416	5	
vacas	12.969841	5	
vacié	0.551218	5	
vació	1.606099	5	
vacía	19.722805	5	
vacíe	0.689563	5	
vacío	34.078257	5	
vagan	0.717665	5	
vagar	2.369158	5	
vagas	0.626876	5	
vagos	4.156834	5	
vague	0.263720	5	
vagué	0.164285	5	
vagón	8.343931	5	
vaina	1.880627	5	
valda	0.285336	5	
valen	10.678502	5	
valer	5.473273	5	
vales	4.610778	5	
valga	8.348254	5	
valgo	3.181934	5	
valia	0.419358	5	
valió	5.326281	5	
valla	6.634074	5	
valle	22.150326	5	
vallo	0.177254	5	
valor	68.690438	5	
valía	7.461982	5	
vamos	2538.409681	5	
vanas	0.384772	5	
vanda	0.263720	5	
vania	0.287498	5	
vanos	0.324246	5	
vanya	0.676593	5	
vapor	9.848432	5	
varas	0.959768	5	
varga	0.153476	5	
varia	0.322084	5	
varus	0.272367	5	
varía	0.825747	5	
varón	7.948351	5	
vasca	0.118890	5	
vasco	0.996516	5	
vasos	9.524186	5	
vasta	1.673109	5	
vasto	2.053558	5	
vasya	0.157800	5	
vayan	74.371229	5	
vayas	95.021377	5	
veces	470.249679	5	
vedad	0.313438	5	
vedlo	0.159961	5	
vegas	28.514195	5	
vejez	3.104115	5	
velan	0.164285	5	
velar	1.301307	5	
velas	17.429304	5	
velen	0.114567	5	
vello	2.287015	5	
velos	0.691725	5	
veloz	7.440365	5	
vemos	149.611437	5	
venas	9.483115	5	
vence	3.106277	5	
vencí	0.964091	5	
venda	8.080211	5	
vende	20.286993	5	
vendo	10.036495	5	
vendé	0.136183	5	
vendí	8.508216	5	
vendó	0.192386	5	
venga	263.806561	5	
vengo	55.357442	5	
vengó	0.456106	5	
venia	3.454301	5	
venid	17.113705	5	
venir	277.288711	5	
venta	28.987594	5	
vente	5.968288	5	
venus	6.746479	5	
venza	0.773867	5	
venía	28.801693	5	
venís	3.605616	5	
veras	121.553348	5	
veraz	0.389095	5	
verbo	1.400743	5	
verde	60.074141	5	
veres	0.172931	5	
verga	9.308022	5	
verja	2.064366	5	
verla	139.469021	5	
verle	73.095861	5	
verlo	252.719509	5	
verme	109.817804	5	
vermú	0.319923	5	
verna	0.979223	5	
verne	1.411551	5	
veros	11.564775	5	
versa	0.250750	5	
verse	21.354843	5	
verso	3.093307	5	
verte	359.485077	5	
vertí	0.108082	5	
verán	24.463281	5	
verás	83.871637	5	
vería	12.974164	5	
vespa	0.810615	5	
vesta	0.250750	5	
vestí	0.903566	5	
vetar	0.177254	5	
vetas	0.220487	5	
veáis	0.890596	5	
veían	4.950156	5	
veías	4.452979	5	
viaja	9.543641	5	
viaje	148.046409	5	
viajo	4.474595	5	
viajé	2.003840	5	
viajó	2.946315	5	
vibra	1.597452	5	
vibre	0.118890	5	
vichy	0.890596	5	
vicio	3.782870	5	
vicki	5.077693	5	
vicky	6.958320	5	
vidal	1.072174	5	
vidas	83.910547	5	
video	39.017604	5	
vides	0.324246	5	
vieja	84.096448	5	
viejo	295.491882	5	
viena	8.640076	5	
viene	282.805217	5	
viera	16.460890	5	
viese	2.155155	5	
vigas	1.649331	5	
vigna	0.136183	5	
vigor	2.866335	5	
vigía	1.772545	5	
viles	1.251590	5	
villa	14.201976	5	
vilma	0.709018	5	
vimos	36.771660	5	
vinci	2.338895	5	
vinos	4.813973	5	
viola	4.612940	5	
viole	0.819262	5	
violo	0.676593	5	
violé	1.102436	5	
violó	7.059917	5	
virad	0.144830	5	
viral	1.766060	5	
virar	1.104598	5	
viren	0.360994	5	
virgo	0.968415	5	
viril	1.260236	5	
virus	31.689644	5	
visas	1.124053	5	
visir	0.514470	5	
visor	1.370480	5	
vista	115.046811	5	
viste	124.929830	5	
visto	497.332868	5	
visón	1.694726	5	
vitae	0.352347	5	
vital	11.958193	5	
vitas	0.112405	5	
vitro	0.661462	5	
viuda	15.831852	5	
viudo	1.897920	5	
vivan	4.833427	5	
vivar	0.224811	5	
vivas	9.513378	5	
vivaz	0.760897	5	
viven	33.451381	5	
vives	34.227410	5	
vivid	0.289660	5	
vivir	218.684485	5	
vivió	11.396167	5	
vivos	36.825701	5	
vivía	29.595015	5	
vivís	1.463430	5	
viñas	0.756574	5	
vocal	2.124892	5	
voces	17.001300	5	
vodka	13.626979	5	
vogue	1.668786	5	
voila	1.098113	5	
voilá	0.788999	5	
volad	0.181578	5	
volar	63.949962	5	
volcó	0.903566	5	
volea	0.121052	5	
volga	0.827908	5	
volta	0.680917	5	
volts	0.155638	5	
volve	0.175093	5	
volvi	1.124053	5	
volvo	1.526118	5	
volví	30.453186	5	
voraz	0.806292	5	
votad	0.198871	5	
votan	1.325085	5	
votar	11.484794	5	
votas	0.479884	5	
voten	2.090306	5	
votes	0.332893	5	
votos	19.610399	5	
vuela	17.628175	5	
vuele	3.828265	5	
vuelo	72.233367	5	
vulgo	0.168608	5	
vulva	0.605259	5	
váter	1.398581	5	
véala	0.259397	5	
véalo	2.550735	5	
véame	0.492854	5	
véase	0.648492	5	
vídeo	10.888181	5	
waits	0.175093	5	
waldo	1.750929	5	
wales	0.747927	5	
wally	7.369031	5	
walsh	5.306827	5	
wanda	4.357867	5	
water	2.805809	5	
watts	2.101114	5	
wayne	22.887446	5	
weber	1.822263	5	
wedge	0.568511	5	
weiss	3.352704	5	
welch	1.033264	5	
wells	5.868853	5	
wendi	0.110244	5	
wendy	12.779616	5	
where	7.887825	5	
whist	0.131860	5	
white	18.438790	5	
wilco	0.175093	5	
wilde	1.560704	5	
willa	0.948960	5	
willy	8.642237	5	
wilma	1.614745	5	
woman	2.658817	5	
woody	9.826816	5	
woolf	0.501501	5	
words	0.724149	5	
world	7.639236	5	
worms	0.188063	5	
worth	2.343218	5	
wrote	0.367479	5	
wyatt	6.536800	5	
wynne	0.105920	5	
wáter	0.151315	5	
xenia	0.181578	5	
xenon	0.155638	5	
xenón	0.118890	5	
yacen	1.353187	5	
yacer	0.834393	5	
yaces	0.168608	5	
yació	0.101597	5	
yacía	1.363995	5	
yahoo	0.516632	5	
yahvé	0.127537	5	
yakov	0.300468	5	
yalta	0.274528	5	
yaqui	0.142668	5	
yarda	1.117568	5	
yates	2.295662	5	
yeats	0.408550	5	
yegua	3.830426	5	
yelmo	0.544733	5	
yemas	0.680917	5	
yemen	0.931667	5	
yendo	49.125434	5	
yenes	4.161157	5	
yente	0.278852	5	
yerba	2.245944	5	
yerma	0.252912	5	
yermo	0.408550	5	
yerno	4.610778	5	
yerra	0.134022	5	
yesca	0.121052	5	
yesos	0.166446	5	
yetta	0.162123	5	
yihad	0.304791	5	
yogui	0.304791	5	
yogur	1.843879	5	
yonki	0.438813	5	
young	13.023882	5	
ypres	0.131860	5	
yucca	0.142668	5	
yukon	0.348024	5	
yukón	0.125375	5	
yunta	0.155638	5	
yusuf	1.394258	5	
zafar	0.797645	5	
zafio	0.103759	5	
zahra	0.389095	5	
zaire	0.574996	5	
zanja	3.519150	5	
zares	0.315599	5	
zarpa	1.245105	5	
zarpe	0.354509	5	
zarpo	0.170770	5	
zarpó	0.786837	5	
zarza	0.382610	5	
zenda	0.103759	5	
zenón	0.118890	5	
zetas	0.324246	5	
ziggy	2.559382	5	
zloty	0.164285	5	
zombi	3.318118	5	
zonal	0.105920	5	
zonas	8.490922	5	
zonzo	0.345862	5	
zorra	22.978235	5	
zorro	10.228881	5	
zueco	0.123213	5	
zuela	0.300468	5	
zumba	0.306953	5	
zumos	0.363156	5	
zurda	0.806292	5	
zurdo	3.091145	5	
zurea	0.151315	5	
zurra	0.884111	5	
ábaco	0.322084	5	
ácida	0.683078	5	
ácido	10.555289	5	
ágata	0.350186	5	
álamo	1.145669	5	
álbum	8.315830	5	
álter	0.110244	5	
ámala	0.188063	5	
ámalo	0.285336	5	
ámame	2.762576	5	
ámate	0.155638	5	
ámbar	1.616907	5	
ángel	42.938820	5	
ánima	0.207517	5	
ánimo	16.032885	5	
ápice	0.678755	5	
árabe	8.903796	5	
árbol	53.963184	5	
áreas	7.332283	5	
árida	0.328569	5	
árido	0.477722	5	
áspid	0.101597	5	
átala	0.644169	5	
átale	0.443136	5	
átalo	1.489370	5	
átame	0.557703	5	
átate	0.289660	5	
átelo	0.129698	5	
ática	0.123213	5	
ático	6.997229	5	
átomo	1.802808	5	
áurea	0.103759	5	
ávida	0.261558	5	
ávido	0.497177	5	
ávila	0.185901	5	
ébano	0.432328	5	
ébola	0.475561	5	
élite	3.432685	5	
épica	1.415874	5	
épico	1.325085	5	
época	47.841419	5	
érais	0.531763	5	
érase	1.807131	5	
éstas	21.782848	5	
éstos	22.855021	5	
ética	6.819975	5	
ético	2.996033	5	
éxito	69.129251	5	
éxodo	0.903566	5	
ícono	0.587966	5	
ídolo	6.182291	5	
ínter	0.112405	5	
ítems	0.304791	5	
ñoños	0.129698	5	
ójala	0.587966	5	
óleos	0.146992	5	
ópalo	0.201033	5	
ópera	13.536190	5	
órale	0.819262	5	
óscar	0.974900	5	
óseas	0.166446	5	
óseos	0.181578	5	
óvalo	0.155638	5	
óvulo	1.003001	5	
óxido	2.204873	5	
óyelo	0.142668	5	
óyeme	2.090306	5	
únase	1.212680	5	
únete	6.644882	5	
única	181.595064	5	
único	264.636631	5	
úrico	0.172931	5	
úsala	1.975739	5	
úsalo	3.011165	5	
úsame	0.229134	5	
úsela	0.408550	5	
úselo	0.698210	5	
útero	4.180612	5	
