Palabra,frecuencia
aclimatación,1
aclimatada,1
aclimatado,1
aclimatarnos,1
aclimatarse,2
aclimaté,1
aclárenos,1
acm,12
acnur,6
acné,15
acnés,1
acobarda,1
acobardaban,1
acobardada,1
acobardado,2
acobardados,3
acobardar,1
acobardara,1
acoda,3
acodaba,1
acodada,2
acodado,11
acodado,11
acodados,4
acodados,4
acodan,1
acodaron,1
acodarse,2
acodándose,2
acodé,1
acodó,1
acoge,29
acoge,29
acogedor,13
acogedora,14
acogedoras,2
acogedores,4
acogemos,3
acogen,12
acogeos,1
acoger,15
acogerias,1
acogerla,1
acogerlas,1
acogerle,1
acogerlos,2
acogerse,6
acogerá,3
acogerán,1
acogida,44
acogida,44
acogida,44
acogidas,4
acogido,25
acogido,25
acogidos,12
acogidos,12
acogiendo,2
acogiera,3
acogieran,1
acogieron,8
acogiese,1
acogimiento,2
acogimientos,1
acogiéndola,1
acogiéndole,1
acogiéndonos,1
acogiéndose,3
acogiéndose,3
acogió,25
acogota,1
acogotada,1
acogotado,1
acogotan,1
acogí,1
acogía,11
acogían,2
acoja,3
acojan,1
acojas,1
acojinada,1
acojo,1
acojona,2
acojona,2
acojonado,4
acojonado,4
acojonados,1
acojonante,3
acojonantes,1
acojonarse,1
acojone,1
acojonándome,1
acojonó,1
acojámonos,1
acolchada,1
acolchadas,4
acolchado,6
acolchado,6
acolchados,1
acolchándose,1
acometa,1
acometamos,1
acomete,1
acometen,2
acometer,19
acometernos,1
acometerse,2
acometida,5
acometida,5
acometidas,4
acometido,1
acometiendo,2
acometieron,1
acometimos,1
acometió,2
acometióle,1
acometía,5
acometíais,1
acometían,1
acomoda,15
acomoda,15
acomodaba,4
acomodaban,1
acomodaciones,1
acomodación,7
acomodada,13
acomodada,13
acomodadas,7
acomodadas,7
acomodado,16
acomodado,16
acomodador,5
acomodadora,1
acomodadoras,1
acomodadores,1
acomodados,10
acomodados,10
acomodamiento,2
acomodamos,1
acomodan,5
acomodando,4
acomodar,18
acomodara,1
acomodarlo,1
acomodarme,1
acomodarnos,2
acomodaron,6
acomodarse,17
acomodase,1
acomodaticia,1
acomodaticio,1
acomode,3
acomoden,2
acomodo,14
acomodo,14
acomodos,3
acomodándolo,1
acomodándose,4
acomodé,2
acomodó,20
acompana,1
acompanan,1
acompasa,2
acompasaba,1
acompasable,1
acompasada,1
acompasadas,1
acompasado,6
acompasado,6
acompasados,2
acompasados,2
acompasando,1
acompasó,2
acompaña,75
acompaña,75
acompañaba,70
acompañaban,23
acompañabas,2
acompañad,1
acompañada,81
acompañada,81
acompañada,81
acompañadas,24
acompañadas,24
acompañado,132
acompañado,132
acompañado,132
acompañados,33
acompañados,33
acompañamiento,18
acompañamientos,1
acompañamos,3
acompañan,41
acompañando,21
acompañante,52
acompañante,52
acompañantes,31
acompañantes,31
acompañar,46
acompañara,14
acompañaran,2
acompañarla,20
acompañarlas,2
acompañarle,11
acompañarles,6
acompañarlo,18
acompañarlos,3
acompañarme,10
acompañarnos,4
acompañaron,16
acompañarse,3
acompañarte,5
acompañará,9
acompañarán,3
acompañarás,1
acompañaré,3
acompañaría,5
acompañarían,2
acompañas,2
acompañase,2
acompañasen,1
acompañases,1
acompañaste,1
acompañe,33
acompañe,33
acompañemos,1
acompañen,4
acompaño,10
acompaño,10
acompañábamos,1
acompañándola,2
acompañándole,2
acompañándolo,2
acompañándome,2
acompañándose,5
acompañé,10
acompañó,42
acomplejada,3
acomplejada,3
acomplejado,8
acomplejado,8
acomplejado,8
acomplejados,3
acomplejadísimo,1
acomplejamiento,1
acomplejarse,1
acomplejas,1
acompásate,1
acompáñale,1
acompáñame,1
acomódate,2
acomódate,2
aconcagua,5
acondiciona,1
acondicionada,1
acondicionadas,1
acondicionado,25
acondicionado,25
acondicionador,1
acondicionadores,2
acondicionados,1
acondicionamiento,6
acondicionan,1
acondicionar,5
acondicionó,2
acondroplasia,1
aconervatum,1
aconfesional,1
acongoja,1
acongojada,2
acongojado,4
acongojados,1
acongojar,1
acongojarle,1
acongojarnos,1
acongojase,1
acongojen,1
acongojo,1
aconseja,26
aconseja,26
aconsejaba,15
aconsejaban,1
aconsejable,25
aconsejables,2
aconsejada,2
aconsejadas,2
aconsejadas,2
aconsejado,24
aconsejado,24
aconsejador,1
aconsejamos,2
aconsejan,14
aconsejando,9
aconsejar,12
aconsejara,3
aconsejarla,1
aconsejarle,4
aconsejarles,1
aconsejarlo,1
aconsejarme,1
aconsejaron,3
aconsejarse,1
aconsejarte,1
aconsejaría,3
aconsejarían,2
aconsejas,1
aconsejase,2
aconseje,4
aconsejen,1
aconsejes,1
aconsejo,12
aconsejáis,1
aconsejándole,1
aconsejándolo,1
aconsejándonos,1
aconsejé,3
aconsejó,31
aconstumbrarnos,1
acontece,19
acontecen,3
acontecer,20
aconteceres,2
acontecerá,1
acontecería,1
acontecidas,1
acontecido,5
aconteciendo,1
acontecimiento,116
acontecimientos,244
acontecimientos,244
aconteció,10
acontecía,10
acontecían,1
acontencía,1
acontezca,3
acontezcan,1
acopiado,1
acopiar,1
acopio,13
acopios,2
acopla,7
acopla,7
acoplaba,2
acoplaban,1
acoplables,2
acoplada,1
acoplado,6
acoplados,4
acoplamiento,15
acoplamientos,3
acoplan,6
acoplar,4
acoplaremos,1
acoplaron,2
acoplarse,5
acoplas,1
acoplándose,2
acoquina,1
acoquinaditas,1
acoquinado,1
acoquine,1
acoraza,1
acorazada,8
acorazada,8
acorazado,7
acorazado,7
acorazados,4
acorazarme,1
acorazonado,1
acorchaban,1
acorchadas,1
acorchado,1
acorchar,1
acordaba,26
acordaban,2
acordada,2
acordada,2
acordadas,5
acordadas,5
acordadas,5
acordado,32
acordado,32
acordados,3
acordados,3
acordamos,6
acordando,3
acordar,16
acordara,4
acordaremos,1
acordarme,23
acordarnos,1
acordaron,16
acordarse,21
acordarte,2
acordará,5
acordarán,2
acordarás,10
acordaré,2
acordaría,6
acordase,1
acordaste,1
acordate,3
acordate,3
acorde,40
acordeones,1
acordeonista,2
acordes,33
acordeón,10
acordona,1
acordonaban,1
acordonado,2
acordonan,1
acordonando,1
acordonar,1
acordonaron,1
acordá,1
acordábamos,1
acordáis,3
acordándome,1
acordándose,4
acordás,6
acordás,6
acordé,22
acordó,31
acornodaba,1
acorralaba,1
acorralada,7
acorralada,7
acorraladas,1
acorralado,16
acorralados,5
acorralamos,1
acorralando,1
acorralar,4
acorralarme,1
acorralarnos,1
acorralarán,1
acorralándole,1
acorralándonos,1
acorraló,3
acorro,1
acorta,2
acorta,2
acortaba,2
acortad,1
acortado,2
acortamiento,2
acortan,2
acortando,2
acortar,6
acortarse,1
acortará,1
acortase,1
acortasen,1
acorto,1
acortó,2
acosa,6
acosaba,3
acosaban,3
acosada,7
acosadas,1
acosado,34
acosador,2
acosados,6
acosan,9
acosando,3
acosar,2
acosara,2
acosarlo,1
acosaron,1
acosemos,1
acosen,1
acoso,50
acoso,50
acosta,6
acostaba,12
acostaban,6
acostada,8
acostada,8
acostada,8
acostadas,4
acostadas,4
acostado,30
acostado,30
acostados,3
acostados,3
acostala,1
acostamos,6
acostando,1
acostar,7
acostaran,1
acostaremos,2
acostarle,1
acostarme,18
acostarme,18
acostarnos,3
acostaron,7
acostarse,46
acostarte,2
acostarás,3
acostaré,1
acostaría,2
acostase,1
acostaste,1
acostrumbrados,1
acostrumbrarme,1
acostumbra,24
acostumbra,24
acostumbraba,32
acostumbraban,7
acostumbrada,48
acostumbradas,10
acostumbrado,105
acostumbrados,58
acostumbramos,3
acostumbran,15
acostumbrando,9
acostumbrar,8
acostumbrara,1
acostumbraras,1
acostumbrarle,1
acostumbrarme,6
acostumbrarnos,2
acostumbraron,12
acostumbrarse,12
acostumbrarte,1
acostumbrarás,2
acostumbraré,1
acostumbraste,1
acostumbre,3
acostumbremos,1
acostumbren,3
acostumbres,1
acostumbro,6
acostumbro,6
acostumbráis,1
acostumbrándole,1
acostumbrándome,2
acostumbrándose,1
acostumbré,4
acostumbrémonos,1
acostumbró,10
acostábamos,3
acostándole,1
acostándonos,1
acostándose,3
acostáramos,1
acosté,5
acostó,14
acosándolo,1
acosándonos,1
acota,9
acota,9
acotaciones,7
acotación,2
acotada,4
acotada,4
acotadas,2
acotado,8
acotamos,1
acotan,2
acotando,3
acotandose,1
acotar,9
acotó,1
acracia,2
acratas,1
acratismo,1
acre,9
acrece,1
acrecenta,1
acrecentaba,11
acrecentaban,1
acrecentada,4
acrecentado,6
acrecentadoras,1
acrecentados,1
acrecentamiento,2
acrecentando,1
acrecentar,14
acrecentara,1
acrecentaron,1
acrecentarse,2
acrecentaría,1
acrecentase,1
acrecentemos,1
acrecentándose,1
acrecentó,5
acrecer,1
acrecida,1
acrecido,1
acrecienta,7
acrecienta,7
acrecientan,1
acreciente,2
acrecía,1
acredita,6
acreditaba,2
acreditaciones,2
acreditación,7
acreditada,13
acreditada,13
acreditadas,4
acreditadas,4
acreditado,18
acreditado,18
acreditados,10
acreditados,10
acreditan,6
acreditando,2
acreditar,8
acreditara,2
acreditaron,1
acreditarse,2
acreditase,1
acreditativo,3
acreditativos,1
acredite,1
acrediten,4
acrediten,4
acreditándolo,1
acreditó,4
acreedor,16
acreedoras,2
acreedores,11
acreedores,11
acres,3
acretinado,1
acribillaba,1
acribilladas,1
acribillado,2
acribillados,5
acribillarla,1
acribillaron,1
acrisola,2
acrisolada,1
acrisolado,2
acrisolado,2
acrisolados,1
acrisolando,1
acristalada,10
acristaladas,1
acristalado,2
acristalados,1
acritud,14
acritudes,4
acritú,2
acritú,2
acrobacia,3
acrobacias,1
acrobáticas,2
acrobático,1
acrocéntrico,1
acromegalia,1
acrílica,1
acrílicas,1
acrílico,2
acrílico,2
acrílicos,1
acrítica,4
acrítico,1
acríticos,3
acróbata,2
acróbatas,1
acrónico,1
acrónimo,4
acrópolis,3
acróstico,2
acrósticos,1
act,2
act,2
acta,48
acta,48
actas,19
acth,1
actina,4
actinias,1
actinomicetos,1
actitud,476
actitudes,139
actitudes,139
activa,133
activa,133
activa,133
activaba,2
activaban,2
activación,38
activada,6
activadas,2
activado,2
activador,7
activadora,1
activadores,11
activadores,11
activados,6
activan,14
activando,1
activante,1
activar,12
activarla,1
activarlo,1
activaron,1
activarse,1
activará,1
activaría,1
activas,28
activas,28
active,1
actividad,555
actividades,292
actividades,292
activismo,5
activista,7
activista,7
activistas,13
activistas,13
activo,142
activo,142
activo,142
activos,62
activos,62
activándose,1
activísimas,1
activísimos,1
acto,436
acto,436
actomiosina,1
actor,218
actor,218
actorazo,1
actorcillos,2
actores,191
actores,191
actos,216
actrices,23
actriz,100
actriz,100
actrizón,1
actuaba,49
actuaban,28
actuaciones,98
actuación,238
actuado,37
actuado,37
actuadores,1
actual,723
actuales,246
actualidad,252
actualidad,252
actualiza,3
actualiza,3
actualización,15
actualizada,8
actualizado,2
actualizados,2
actualizamos,3
actualizan,1
actualizando,1
actualizar,6
actualizarla,1
actualizándolo,2
actualizó,1
actualmente,302
actualísimo,3
actualísimo,3
actuamos,8
actuando,39
actuante,5
actuantes,4
actuantes,4
actuar,220
actuar,220
actuara,4
actuaran,3
actuaremos,2
actuaria,2
actuarla,1
actuarlo,1
actuaron,14
actuarse,1
actuará,8
actuarán,4
actuaría,8
actuarían,3
actuase,1
actuaste,1
actuemos,1
actup,1
actuábamos,1
actué,3
actuó,31
actúa,133
actúa,133
actúan,96
actúe,23
actúe,23
actúen,6
actúen,6
actúo,1
acuacultura,1
acuando,1
acuarela,4
acuarelas,3
acuario,9
acuario,9
acuartelada,1
acuarteladas,1
acuartelado,1
acuartelados,1
acuartelamiento,11
acuartelamientos,3
acucaban,1
acucharada,1
acuchilla,1
acuchillaban,1
acuchillada,1
acuchilladas,2
acuchilladas,2
acuchillado,2
acuchillado,2
acuchillador,1
acuchillados,3
acuchillados,3
acuchillar,2
acuchillaron,2
acuchillear,1
acuchillé,1
acuchilló,1
acucia,2
acuciaba,4
acuciada,1
acuciado,4
acuciador,1
acuciadores,1
acuciados,3
acuciamiento,1
acucian,1
acuciante,9
acuciantes,4
acuciarme,1
acuciosa,1
acuciándome,2
acuclillada,2
acuclillado,5
acuclillados,1
acuclillándose,1
acuclilló,3
acuda,16
acudamos,1
acudan,9
acude,64
acude,64
acuden,72
acudido,39
acudiendo,12
acudiera,8
acudieran,3
acudieron,37
acudiese,2
acudiesen,1
acudimos,9
acudir,141
acudiremos,4
acudirá,5
acudirán,7
acudiría,11
acudiríamos,1
acudirían,5
acudiéramos,1
acudió,86
acudo,8
acudí,12
acudía,49
acudíamos,1
acudían,49
acudías,1
acueducto,6
acueducto,6
acueductos,3
acuerda,60
acuerda,60
acuerdamente,1
acuerdan,13
acuerdas,59
acuerde,7
acuerden,3
acuerden,3
acuerdes,2
acuerdo,1081
acuerdo,1081
acuerdo,1081
acuerdos,89
acuerdos,89
acuesta,20
acuestan,2
acuestas,1
acueste,2
acuesten,1
acuesto,10
acufenos,2
acuicultura,11
acuicultura,11
acuidad,1
acuitado,1
aculado,2
aculando,1
aculillaban,1
acullico,1
aculó,1
acumula,27
acumula,27
acumulaba,12
acumulaban,12
acumulaciones,2
acumulación,100
acumulada,34
acumuladas,7
acumulado,49
acumuladores,2
acumulados,22
acumulamos,1
acumulan,28
acumulando,23
acumular,29
acumularon,3
acumularse,5
acumulará,1
acumularía,1
acumularían,1
acumulas,2
acumulativa,4
acumulativo,2
acumule,2
acumulándose,4
acumulé,2
acumuló,5
acuna,3
acuna,3
acunaba,2
acunada,1
acunadas,2
acunado,2
acunados,1
acunan,1
acunando,2
acunar,1
acunarme,1
acunaron,1
acuno,1
acunándolo,1
acunó,2
acuosa,9
acuoso,5
acuosos,6
acupado,1
acupuntor,3
acupuntores,1
acupuntura,30
acupuntural,1
acurruca,4
acurrucaba,2
acurrucaban,1
acurrucada,8
acurrucado,4
acurrucado,4
acurrucados,4
acurrucados,4
acurrucados,4
acurrucamos,1
acurrucaron,1
acurrucarse,3
acurrucándose,1
acurrucó,2
acusa,56
acusa,56
acusaba,27
acusaban,10
acusaciones,77
acusación,78
acusada,34
acusada,34
acusada,34
acusadas,9
acusadas,9
acusadas,9
acusado,105
acusado,105
acusado,105
acusador,11
acusador,11
acusadora,3
acusadoras,2
acusadores,7
acusados,74
acusados,74
acusados,74
acusan,27
acusando,9
acusar,21
acusara,2
acusaran,2
acusarla,2
acusarle,4
acusarles,1
acusarlos,1
acusarme,3
acusarnos,1
acusaron,9
acusarse,3
acusarán,1
acusarás,1
acusas,1
acusativo,3
acusatoria,2
acusatorio,2
acuse,9
acuse,9
acuse,9
acusen,3
acusica,2
acusica,2
acuso,4
acustumbrados,1
acusándola,2
acusándole,5
acusándoles,1
acusándolo,1
acusándolos,1
acusándome,1
acusándonos,1
acusé,2
acusó,47
acuárium,1
acuática,3
acuáticas,4
acuático,13
acuáticos,4
acuérdate,13
acuérdate,13
acuérdate,13
acuérdense,1
acuérdese,7
acuérdese,7
acuérdese,7
acuéstate,3
acuífero,2
acuíferos,5
acuña,1
acuñada,7
acuñado,11
acuñador,1
acuñados,4
acuñar,3
acuñaron,3
acuñó,1
acámbaro,1
acápites,1
acáridos,1
acéfala,1
acéfalas,1
acéfalo,2
acéfalo,2
acémilas,2
acéptala,1
acéptalo,3
acéptalo,3
acéptemelo,1
acércame,2
acércate,9
acércate,9
acércate,9
acérqueme,2
acérquense,2
acérquense,2
acérquese,3
acérquese,3
acérrimo,4
acérrimos,4
acíbar,2
acógeme,1
acólito,6
acólitos,7
acúmulos,1
acúsome,2
acústica,12
acústica,12
acústicas,10
acústicas,10
acústico,16
acústicos,4
ada,13
adab,1
adae,1
adaecuatio,1
adagio,5
adagios,1
adalgisa,1
adalid,6
adalides,2
adam,4
adamascada,1
adamascado,1
adamascados,2
adamasquinado,1
adams,2
adan,1
adapta,15
adaptaba,4
adaptaban,1
adaptabilidad,3
adaptable,1
adaptables,1
adaptaciones,6
adaptacionismo,1
adaptacionista,2
adaptación,91
adaptada,8
adaptadas,14
adaptado,19
adaptador,5
adaptadores,1
adaptados,13
adaptamos,2
adaptan,3
adaptando,8
adaptar,22
adaptarla,2
adaptarlas,2
adaptarlo,1
adaptarme,4
adaptaron,4
adaptarse,43
adaptarte,1
adaptará,1
adaptaría,1
adaptativa,2
adaptativas,1
adaptativo,1
adaptativos,3
adapte,9
adapten,2
adapto,2
adaptábamos,1
adaptándolas,1
adaptándolo,2
adaptándose,2
adaptó,4
adarar,1
adarga,2
adarga,2
adarme,3
adarviles,19
addie,1
addy,16
adecentada,1
adecentadas,1
adecentando,1
adecentar,5
adecentará,2
adecua,1
adecuaba,2
adecuacionismo,2
adecuacionismo,2
adecuacionista,2
adecuacionista,2
adecuación,30
adecuad,1
adecuada,151
adecuada,151
adecuadamene,1
adecuadapreferencia,1
adecuadas,50
adecuadas,50
adecuado,186
adecuado,186
adecuados,50
adecuados,50
adecuan,2
adecuar,10
adecuarlo,1
adecuarse,3
adecue,1
adecúa,2
adecúan,1
adefesio,3
adefesios,1
adega,9
adel,1
adela,11
adelaida,7
adelanta,12
adelanta,12
adelantaba,10
adelantada,9
adelantada,9
adelantadas,3
adelantado,49
adelantado,49
adelantado,49
adelantado,49
adelantados,5
adelantados,5
adelantamiento,2
adelantamientos,1
adelantamos,2
adelantan,7
adelantando,9
adelantar,27
adelantara,3
adelantaran,2
adelantarle,2
adelantarlo,3
adelantarlos,1
adelantarme,2
adelantaron,5
adelantarse,12
adelantarte,1
adelantaré,1
adelantaría,2
adelantas,1
adelantasen,1
adelante,520
adelante,520
adelantemos,1
adelanten,1
adelantes,1
adelanto,24
adelanto,24
adelantos,8
adelantándose,9
adelantándose,9
adelantándote,1
adelanté,5
adelantó,43
adelardo,1
adelfas,3
adelfas,3
adelgace,1
adelgaza,3
adelgazaba,2
adelgazada,3
adelgazadas,1
adelgazado,9
adelgazamiento,24
adelgazamientos,1
adelgazan,2
adelgazando,1
adelgazante,3
adelgazante,3
adelgazantes,19
adelgazantes,19
adelgazar,25
adelgazas,1
adelgazo,1
adelgazándose,1
adelgazó,2
adelor,22
adelpha,1
adelsberger,3
ademanes,47
ademas,1
ademocrático,1
ademán,67
además,1794
adenauer,2
adenina,2
adenoidal,1
adenopatías,2
adenosina,4
adenosintrifosfato,3
adenosín,1
adenovirus,2
adensaba,2
adensamiento,1
adensaron,1
adensarse,1
adentarse,1
adentra,17
adentra,17
adentraba,6
adentraban,2
adentrado,4
adentrados,1
adentramos,7
adentran,6
adentrar,2
adentrarle,1
adentrarme,1
adentrarnos,9
adentraron,5
adentrarse,17
adentre,2
adentro,102
adentros,39
adentros,39
adentros,39
adentrándolos,1
adentrándome,1
adentrándose,10
adentrándote,1
adentré,2
adentrémonos,2
adentrémonos,2
adentró,5
adepta,1
adepto,1
adeptos,14
adeptos,14
adereza,1
aderezada,2
aderezada,2
aderezadas,2
aderezadas,2
aderezado,10
aderezado,10
aderezados,2
aderezados,2
aderezar,3
aderezarla,1
aderezarlos,1
aderezaron,1
aderezo,10
aderezo,10
aderezos,3
adeuda,5
adeudaba,1
adeudan,4
adevida,2
adf,5
adh,1
adherencia,3
adherencias,3
adherentes,2
adheribles,1
adherida,6
adheridas,3
adherido,16
adheridos,13
adherimos,2
adherirse,11
adherí,1
adhería,1
adherían,1
adhesiones,13
adhesiva,3
adhesivas,2
adhesivo,6
adhesivo,6
adhesivos,2
adhesivos,2
adhesión,49
adhieran,3
adhiere,6
adhieren,6
adhieres,1
adhiriendo,1
adhiriera,1
adhirieron,3
adhiriéndose,1
adhirió,2
adicciones,4
adicción,58
adicional,53
adicionales,19
adiciones,4
adiciones,4
adición,18
adicta,8
adicta,8
adictas,5
adictas,5
adictiva,6
adictivas,2
adictivo,9
adictivo,9
adicto,19
adicto,19
adictos,22
adictos,22
adidas,4
adiel,1
adiestra,3
adiestraba,2
adiestraban,1
adiestrada,3
adiestrada,3
adiestrado,4
adiestrado,4
adiestrador,3
adiestradores,1
adiestrados,7
adiestrados,7
adiestramiento,9
adiestran,2
adiestrar,6
adiestrarlo,1
adiestrarme,1
adiestrarnos,1
adiestrarse,1
adiestrarán,1
adiestraría,1
adiestró,1
adietos,1
adimensional,1
adinerada,5
adinerado,2
adinerados,4
adinerados,4
adios,1
adioses,6
adioses,6
adioses,6
adiposa,1
adiposas,2
adiposidades,2
adiposo,8
adis,1
adiskidetasunaren,1
aditamento,8
aditamentos,2
aditiva,2
aditivo,6
aditivos,10
adivina,29
adivina,29
adivina,29
adivinaba,31
adivinaban,10
adivinaciones,2
adivinación,11
adivinadas,1
adivinado,14
adivinadora,2
adivinadores,1
adivinamos,1
adivinan,14
adivinando,9
adivinanza,4
adivinanzas,1
adivinar,79
adivinara,6
adivinaras,1
adivinarla,1
adivinarlo,9
adivinarme,1
adivinarse,1
adivinaréis,1
adivinaría,1
adivinas,10
adivinas,10
adivinase,3
adivinaste,2
adivinatoria,1
adivinatorias,2
adivinatorio,3
adivine,6
adivine,6
adivinización,1
adivino,12
adivino,12
adivinos,4
adivinábamos,1
adivinándola,2
adivinándole,1
adivináramos,1
adiviné,5
adivinó,24
adivínelo,1
adiéstrame,2
adió,1
adiós,140
adiós,140
adiós,140
adiós,140
adiós,140
adiós,140
adiós,140
adiós,140
adjetiva,2
adjetivaciones,1
adjetivación,2
adjetivales,1
adjetivando,1
adjetivar,2
adjetivarlas,1
adjetivo,40
adjetivo,40
adjetivo,40
adjetivos,30
adjetivos,30
adjetivándolos,1
adjudica,7
adjudica,7
adjudicaba,5
adjudicaciones,3
adjudicación,25
adjudicada,7
adjudicadas,6
adjudicado,11
adjudicados,6
adjudicamos,1
adjudican,1
adjudicando,3
adjudicar,15
adjudicaran,1
adjudicarla,1
adjudicarle,1
adjudicaron,2
adjudicarse,3
adjudicará,2
adjudicataria,2
adjudicándole,2
adjudicó,7
adjudique,1
adjudiqué,1
adjunta,12
adjunta,12
adjunta,12
adjuntaba,1
adjuntamos,1
adjuntando,3
adjuntas,3
adjuntas,3
adjuntasen,1
adjunto,39
adjunto,39
adjunto,39
adjuntos,1
adláteres,3
adláteres,3
adminisnación,1
administra,11
administra,11
administraba,8
administraban,4
administraciones,41
administraciones,41
administración,363
administración,363
administrada,13
administrada,13
administradas,4
administradas,4
administrado,8
administrado,8
administrador,57
administrador,57
administradora,7
administradoras,2
administradores,17
administrados,6
administrados,6
administran,5
administrando,5
administrantes,1
administrar,26
administrarlas,1
administrarle,1
administrarles,1
administrarlo,1
administraron,1
administrarse,2
administrará,1
administraría,1
administrase,1
administrativa,38
administrativa,38
administrativas,27
administrativas,27
administrativo,38
administrativo,38
administrativos,17
administrativos,17
administre,3
administren,1
administrárselo,1
administró,8
adminsitración,1
adminículo,4
adminículos,5
admira,18
admira,18
admiraba,31
admiraban,9
admirable,81
admirables,31
admiraciones,4
admiración,141
admirada,18
admiradas,1
admirado,31
admirado,31
admirador,13
admiradora,4
admiradoras,6
admiradores,20
admirados,13
admiradísima,1
admiradísimo,1
admiramos,6
admiran,7
admirando,9
admirar,28
admiraran,1
admirarla,1
admirarlas,1
admirarle,3
admirarlo,3
admirarlos,2
admirarme,2
admirarnos,1
admirarse,3
admirará,1
admirarán,1
admiras,2
admirativa,5
admirativas,2
admirativo,2
admirativos,2
admire,4
admiro,22
admirábamos,1
admirándola,1
admirándolo,1
admirándolos,1
admiré,8
admiréla,1
